,GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,geometry
0,Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more",
555,1500000US360470237001,360470237001,"Block Group 1, Census Tract 237, Kings County, New York",171,44,38,10,3,14,14,0,14,0,12,0,15,0,0,0,7,
556,1500000US360470237002,360470237002,"Block Group 2, Census Tract 237, Kings County, New York",146,48,17,21,7,0,0,5,0,0,25,4,0,19,0,0,0,
557,1500000US360470238001,360470238001,"Block Group 1, Census Tract 238, Kings County, New York",450,128,55,22,19,31,21,10,17,35,8,54,15,2,0,0,33,"POLYGON ((-73.989462 40.630686, -73.98725899999999 40.629355, -73.988428 40.628231, -73.989009 40.627676, -73.99121199999999 40.629006, -73.989462 40.630686))"
558,1500000US360470238002,360470238002,"Block Group 2, Census Tract 238, Kings County, New York",653,141,42,124,32,59,49,16,36,22,28,11,18,36,32,7,0,"POLYGON ((-73.991664 40.632016, -73.989462 40.630686, -73.99121199999999 40.629006, -73.99341299999999 40.630336, -73.991664 40.632016))"
559,1500000US360470238003,360470238003,"Block Group 3, Census Tract 238, Kings County, New York",407,75,50,63,22,22,8,42,0,15,43,4,45,0,18,0,0,"POLYGON ((-73.995617 40.631667, -73.993866 40.633347, -73.991664 40.632016, -73.99341299999999 40.630336, -73.99545999999999 40.631575, -73.995617 40.631667))"
560,1500000US360470239001,360470239001,"Block Group 1, Census Tract 239, Kings County, New York",60,8,14,0,16,0,6,6,0,10,0,0,0,0,0,0,0,
561,1500000US360470239002,360470239002,"Block Group 2, Census Tract 239, Kings County, New York",70,11,12,19,0,0,0,6,0,0,0,22,0,0,0,0,0,
562,1500000US360470240001,360470240001,"Block Group 1, Census Tract 240, Kings County, New York",474,116,57,12,11,50,6,21,33,38,24,36,9,41,9,6,5,"POLYGON ((-73.99121199999999 40.629006, -73.989009 40.627676, -73.99017499999999 40.626557, -73.992378 40.627884, -73.99121199999999 40.629006))"
563,1500000US360470240002,360470240002,"Block Group 2, Census Tract 240, Kings County, New York",412,82,30,25,65,12,10,34,19,9,18,29,38,35,6,0,0,"POLYGON ((-73.997359 40.629986, -73.995617 40.631667, -73.99545999999999 40.631575, -73.99457799999999 40.629216, -73.992378 40.627884, -73.99017499999999 40.626557, -73.99075599999999 40.625998, -73.996115 40.62923199999999, -73.997359 40.629986))"
564,1500000US360470240003,360470240003,"Block Group 3, Census Tract 240, Kings County, New York",575,113,85,65,36,22,38,15,7,37,34,20,46,35,20,0,2,"POLYGON ((-73.99545999999999 40.631575, -73.99341299999999 40.630336, -73.99121199999999 40.629006, -73.992378 40.627884, -73.99457799999999 40.629216, -73.99545999999999 40.631575))"
565,1500000US360470241001,360470241001,"Block Group 1, Census Tract 241, Kings County, New York",56,17,0,22,0,17,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-73.956143 40.694579, -73.955197 40.694688, -73.953414 40.694893, -73.952489 40.695004, -73.95219299999999 40.693526, -73.95190199999999 40.692063, -73.951757 40.69133, -73.95541 40.690908, -73.955826 40.692993, -73.956143 40.694579))"
566,1500000US360470241002,360470241002,"Block Group 2, Census Tract 241, Kings County, New York",340,182,21,7,23,8,12,11,25,0,21,10,19,0,1,0,0,"POLYGON ((-73.95541 40.690908, -73.951757 40.69133, -73.951464 40.689864, -73.955122 40.68944399999999, -73.95541 40.690908))"
567,1500000US360470241003,360470241003,"Block Group 3, Census Tract 241, Kings County, New York",208,98,9,5,12,22,0,6,12,0,6,17,14,0,7,0,0,
568,1500000US360470242001,360470242001,"Block Group 1, Census Tract 242, Kings County, New York",345,72,27,21,16,27,41,44,11,20,12,26,14,14,0,0,0,"POLYGON ((-73.994649 40.625698, -73.993543 40.62677, -73.99075599999999 40.625998, -73.98830199999999 40.624514, -73.990094 40.622789, -73.99254999999999 40.624274, -73.994325 40.625343, -73.994649 40.625698))"
569,1500000US360470242002,360470242002,"Block Group 2, Census Tract 242, Kings County, New York",450,76,49,32,46,34,16,0,7,20,40,45,54,7,5,12,7,"POLYGON ((-73.996557 40.627641, -73.996115 40.62923199999999, -73.99075599999999 40.625998, -73.993543 40.62677, -73.994649 40.625698, -73.996788 40.626826, -73.996557 40.627641))"
570,1500000US360470243001,360470243001,"Block Group 1, Census Tract 243, Kings County, New York",491,97,61,21,34,37,67,34,25,0,44,43,23,5,0,0,0,"POLYGON ((-73.955122 40.68944399999999, -73.951464 40.689864, -73.95117499999999 40.6884, -73.954829 40.687977, -73.955122 40.68944399999999))"
571,1500000US360470243002,360470243002,"Block Group 2, Census Tract 243, Kings County, New York",529,138,43,25,52,42,52,29,38,16,19,19,35,17,0,4,0,"POLYGON ((-73.954829 40.687977, -73.95117499999999 40.6884, -73.95088299999999 40.686933, -73.954538 40.686512, -73.954684 40.687245, -73.954829 40.687977))"
572,1500000US360470243003,360470243003,"Block Group 3, Census Tract 243, Kings County, New York",561,218,79,29,27,24,16,18,9,6,48,44,27,7,0,0,9,"POLYGON ((-73.954538 40.686512, -73.95088299999999 40.686933, -73.95058999999999 40.685467, -73.954246 40.685047, -73.954393 40.68578, -73.954538 40.686512))"
573,1500000US360470244001,360470244001,"Block Group 1, Census Tract 244, Kings County, New York",365,39,67,26,26,30,0,21,20,24,22,27,50,13,0,0,0,"POLYGON ((-73.984478 40.621293, -73.982282 40.619962, -73.982883 40.619381, -73.98348899999999 40.6188, -73.985693 40.620131, -73.984478 40.621293))"
574,1500000US360470244002,360470244002,"Block Group 2, Census Tract 244, Kings County, New York",315,62,23,32,19,16,0,20,5,17,13,36,21,26,10,5,10,"POLYGON ((-73.986667 40.622614, -73.98610099999999 40.623183, -73.98390000000001 40.621854, -73.984478 40.621293, -73.985693 40.620131, -73.98785099999999 40.621435, -73.986667 40.622614))"
575,1500000US360470244003,360470244003,"Block Group 3, Census Tract 244, Kings County, New York",382,63,39,54,34,9,0,0,35,13,20,23,39,35,0,11,7,"POLYGON ((-73.98830199999999 40.624514, -73.98610099999999 40.623183, -73.986667 40.622614, -73.98785099999999 40.621435, -73.990094 40.622789, -73.98830199999999 40.624514))"
576,1500000US360470245001,360470245001,"Block Group 1, Census Tract 245, Kings County, New York",373,140,31,12,42,24,0,23,15,0,4,17,27,6,24,8,0,"POLYGON ((-73.954246 40.685047, -73.95058999999999 40.685467, -73.950299 40.68400099999999, -73.953954 40.683581, -73.954246 40.685047))"
577,1500000US360470245002,360470245002,"Block Group 2, Census Tract 245, Kings County, New York",522,184,11,30,54,29,0,40,27,44,40,17,22,7,5,5,7,"POLYGON ((-73.953954 40.683581, -73.950299 40.68400099999999, -73.95000899999999 40.682537, -73.95366199999999 40.682115, -73.953954 40.683581))"
578,1500000US360470245003,360470245003,"Block Group 3, Census Tract 245, Kings County, New York",358,87,23,3,35,42,35,13,19,4,20,22,38,0,5,12,0,"POLYGON ((-73.95366199999999 40.682115, -73.95000899999999 40.682537, -73.949861 40.681804, -73.95351599999999 40.681383, -73.95366199999999 40.682115))"
579,1500000US360470245004,360470245004,"Block Group 4, Census Tract 245, Kings County, New York",229,23,12,50,25,21,15,17,0,0,43,9,14,0,0,0,0,"POLYGON ((-73.95351599999999 40.681383, -73.949861 40.681804, -73.949715 40.68107, -73.949557 40.68039, -73.95337099999999 40.680641, -73.95351599999999 40.681383))"
580,1500000US360470246001,360470246001,"Block Group 1, Census Tract 246, Kings County, New York",286,13,6,20,43,7,35,19,0,37,27,15,47,17,0,0,0,"POLYGON ((-73.980682 40.618053, -73.979495 40.619195, -73.977379 40.617883, -73.97785 40.617287, -73.978455 40.616707, -73.97905799999999 40.616126, -73.981286 40.61747099999999, -73.980682 40.618053))"
581,1500000US360470246002,360470246002,"Block Group 2, Census Tract 246, Kings County, New York",331,27,26,33,28,26,6,21,18,25,12,23,46,15,8,6,11,"POLYGON ((-73.985693 40.620131, -73.98348899999999 40.6188, -73.981286 40.61747099999999, -73.97905799999999 40.616126, -73.97963799999999 40.615565, -73.98186799999999 40.616912, -73.98406799999999 40.618241, -73.98627499999999 40.619567, -73.985693 40.620131))"
582,1500000US360470246003,360470246003,"Block Group 3, Census Tract 246, Kings County, New York",326,44,27,21,5,5,11,20,55,39,12,30,17,7,33,0,0,"POLYGON ((-73.982883 40.619381, -73.982282 40.619962, -73.981696 40.620524, -73.979495 40.619195, -73.980682 40.618053, -73.981286 40.61747099999999, -73.98348899999999 40.6188, -73.982883 40.619381))"
583,1500000US360470247001,360470247001,"Block Group 1, Census Tract 247, Kings County, New York",168,60,6,18,0,16,0,4,0,0,31,0,8,7,0,8,10,"POLYGON ((-73.949557 40.68039, -73.946274 40.68021299999999, -73.943973 40.680088, -73.944141 40.678237, -73.946911 40.678392, -73.949679 40.678566, -73.949557 40.68039))"
584,1500000US360470247002,360470247002,"Block Group 2, Census Tract 247, Kings County, New York",312,90,41,17,30,15,5,7,17,16,43,23,8,0,0,0,0,"POLYGON ((-73.955437 40.679958, -73.95337099999999 40.680641, -73.949557 40.68039, -73.949679 40.678566, -73.95205299999999 40.678675, -73.95300499999999 40.678815, -73.955309 40.67927299999999, -73.955437 40.679958))"
585,1500000US360470247003,360470247003,"Block Group 3, Census Tract 247, Kings County, New York",453,186,28,49,20,18,14,24,27,48,16,6,3,8,6,0,0,
586,1500000US360470248001,360470248001,"Block Group 1, Census Tract 248, Kings County, New York",437,32,47,23,57,22,26,30,46,13,36,37,35,10,23,0,0,"POLYGON ((-73.99184 40.621111, -73.98899299999999 40.620303, -73.98785099999999 40.621435, -73.985693 40.620131, -73.98627499999999 40.619567, -73.98743499999999 40.618455, -73.989566 40.619738, -73.99184 40.621111))"
587,1500000US360470248002,360470248002,"Block Group 2, Census Tract 248, Kings County, New York",507,90,43,36,49,12,34,14,16,32,31,28,72,21,18,11,0,"POLYGON ((-73.99254999999999 40.624274, -73.990094 40.622789, -73.98785099999999 40.621435, -73.98899299999999 40.620303, -73.99184 40.621111, -73.994293 40.622597, -73.99254999999999 40.624274))"
588,1500000US360470249001,360470249001,"Block Group 1, Census Tract 249, Kings County, New York",402,117,28,71,69,30,6,10,13,0,0,30,9,0,0,5,14,"POLYGON ((-73.95058999999999 40.685467, -73.94731 40.685846, -73.947165 40.685113, -73.947017 40.68438, -73.950299 40.68400099999999, -73.95058999999999 40.685467))"
589,1500000US360470249002,360470249002,"Block Group 2, Census Tract 249, Kings County, New York",547,154,19,8,58,40,18,0,16,41,70,30,32,19,9,0,33,"POLYGON ((-73.950299 40.68400099999999, -73.947017 40.68438, -73.946873 40.683646, -73.946727 40.682914, -73.95000899999999 40.682537, -73.950299 40.68400099999999))"
590,1500000US360470249003,360470249003,"Block Group 3, Census Tract 249, Kings County, New York",559,85,34,20,30,40,62,48,24,74,31,41,33,17,20,0,0,"POLYGON ((-73.95000899999999 40.682537, -73.946727 40.682914, -73.94658 40.682181, -73.946437 40.681449, -73.949715 40.68107, -73.949861 40.681804, -73.95000899999999 40.682537))"
591,1500000US360470249004,360470249004,"Block Group 4, Census Tract 249, Kings County, New York",252,78,0,10,19,19,15,7,0,22,22,6,18,25,0,11,0,"POLYGON ((-73.949715 40.68107, -73.946437 40.681449, -73.946274 40.68021299999999, -73.949557 40.68039, -73.949715 40.68107))"
592,1500000US360470250001,360470250001,"Block Group 1, Census Tract 250, Kings County, New York",274,18,23,10,15,15,12,9,49,9,14,26,42,27,5,0,0,"POLYGON ((-73.997241 40.625289, -73.997017 40.626062, -73.996788 40.626826, -73.994649 40.625698, -73.994325 40.625343, -73.99254999999999 40.624274, -73.994293 40.622597, -73.99491999999999 40.621994, -73.99712199999999 40.623323, -73.996498 40.623923, -73.997484 40.62452, -73.997241 40.625289))"
593,1500000US360470250002,360470250002,"Block Group 2, Census Tract 250, Kings County, New York",191,14,41,0,36,6,0,4,0,28,16,6,20,20,0,0,0,"POLYGON ((-73.99771299999999 40.62368, -73.997484 40.62452, -73.996498 40.623923, -73.99712199999999 40.623323, -73.99491999999999 40.621994, -73.996393 40.620582, -73.998295 40.621619, -73.99771299999999 40.62368))"
594,1500000US360470251001,360470251001,"Block Group 1, Census Tract 251, Kings County, New York",240,68,21,20,9,15,14,25,11,8,23,0,6,14,0,0,6,"POLYGON ((-73.951464 40.689864, -73.948185 40.690242, -73.94789299999999 40.688776, -73.95117499999999 40.6884, -73.951464 40.689864))"
595,1500000US360470251002,360470251002,"Block Group 2, Census Tract 251, Kings County, New York",595,162,108,61,57,42,36,37,23,10,34,9,11,0,5,0,0,"POLYGON ((-73.95117499999999 40.6884, -73.94789299999999 40.688776, -73.94774799999999 40.688044, -73.947602 40.687311, -73.95088299999999 40.686933, -73.95117499999999 40.6884))"
596,1500000US360470251003,360470251003,"Block Group 3, Census Tract 251, Kings County, New York",405,134,0,26,0,18,45,17,43,18,32,31,14,19,0,0,8,"POLYGON ((-73.95088299999999 40.686933, -73.947602 40.687311, -73.947456 40.686578, -73.94731 40.685846, -73.95058999999999 40.685467, -73.95088299999999 40.686933))"
597,1500000US360470252001,360470252001,"Block Group 1, Census Tract 252, Kings County, New York",268,28,13,29,17,14,21,20,0,5,17,55,10,10,20,9,0,"POLYGON ((-73.99018199999999 40.619131, -73.989566 40.619738, -73.98743499999999 40.618455, -73.988066 40.617852, -73.988688 40.617249, -73.99079499999999 40.618523, -73.99018199999999 40.619131))"
598,1500000US360470252002,360470252002,"Block Group 2, Census Tract 252, Kings County, New York",622,120,109,39,45,48,62,17,42,8,9,36,19,39,5,15,9,"POLYGON ((-73.99246599999999 40.620509, -73.99018199999999 40.619131, -73.99079499999999 40.618523, -73.991518 40.617819, -73.993877 40.619156, -73.99246599999999 40.620509))"
599,1500000US360470252003,360470252003,"Block Group 3, Census Tract 252, Kings County, New York",447,72,44,54,26,18,12,0,20,9,48,65,28,27,0,14,10,"POLYGON ((-73.99491999999999 40.621994, -73.99246599999999 40.620509, -73.993877 40.619156, -73.996393 40.620582, -73.99491999999999 40.621994))"
600,1500000US360470252004,360470252004,"Block Group 4, Census Tract 252, Kings County, New York",574,81,113,29,34,35,50,77,18,30,41,29,31,6,0,0,0,"POLYGON ((-73.994293 40.622597, -73.99184 40.621111, -73.989566 40.619738, -73.99018199999999 40.619131, -73.99246599999999 40.620509, -73.99491999999999 40.621994, -73.994293 40.622597))"
601,1500000US360470253001,360470253001,"Block Group 1, Census Tract 253, Kings County, New York",250,58,5,28,12,24,32,0,32,0,25,13,21,0,0,0,0,"POLYGON ((-73.952489 40.695004, -73.949207 40.695378, -73.94906 40.694637, -73.948914 40.693905, -73.95219299999999 40.693526, -73.952489 40.695004))"
602,1500000US360470253002,360470253002,"Block Group 2, Census Tract 253, Kings County, New York",434,153,9,6,10,25,25,16,33,57,0,69,23,0,8,0,0,"POLYGON ((-73.95219299999999 40.693526, -73.948914 40.693905, -73.948622 40.69244, -73.95190199999999 40.692063, -73.95219299999999 40.693526))"
603,1500000US360470253003,360470253003,"Block Group 3, Census Tract 253, Kings County, New York",126,24,7,37,11,5,8,6,6,0,11,6,5,0,0,0,0,"POLYGON ((-73.95190199999999 40.692063, -73.948622 40.69244, -73.948331 40.690974, -73.948185 40.690242, -73.951464 40.689864, -73.951757 40.69133, -73.95190199999999 40.692063))"
604,1500000US360470254001,360470254001,"Block Group 1, Census Tract 254, Kings County, New York",305,50,40,27,13,18,34,11,4,11,15,39,29,7,7,0,0,"POLYGON ((-73.98303 40.615793, -73.98186799999999 40.616912, -73.97963799999999 40.615565, -73.980805 40.614447, -73.981438 40.613838, -73.98366799999999 40.615185, -73.98303 40.615793))"
605,1500000US360470254002,360470254002,"Block Group 2, Census Tract 254, Kings County, New York",390,47,43,20,36,32,13,6,34,9,42,29,49,16,14,0,0,"POLYGON ((-73.98523299999999 40.617125, -73.98406799999999 40.618241, -73.98186799999999 40.616912, -73.98303 40.615793, -73.98366799999999 40.615185, -73.98586 40.616522, -73.98523299999999 40.617125))"
606,1500000US360470254003,360470254003,"Block Group 3, Census Tract 254, Kings County, New York",476,55,40,45,33,25,16,24,40,14,39,43,60,26,16,0,0,"POLYGON ((-73.98743499999999 40.618455, -73.98627499999999 40.619567, -73.98406799999999 40.618241, -73.98523299999999 40.617125, -73.98586 40.616522, -73.988066 40.617852, -73.98743499999999 40.618455))"
607,1500000US360470255001,360470255001,"Block Group 1, Census Tract 255, Kings County, New York",1649,756,166,153,128,118,58,53,58,11,48,49,26,11,0,0,14,"POLYGON ((-73.95336999999999 40.699405, -73.950091 40.699791, -73.949788 40.69831, -73.949647 40.697583, -73.95292499999999 40.697204, -73.95336999999999 40.699405))"
608,1500000US360470256001,360470256001,"Block Group 1, Census Tract 256, Kings County, New York",453,53,23,31,27,15,13,16,28,44,61,89,27,21,0,0,5,"POLYGON ((-73.986487 40.615918, -73.98428699999999 40.614588, -73.98366799999999 40.615185, -73.981438 40.613838, -73.981748 40.613554, -73.98266 40.612693, -73.983222 40.612122, -73.98545 40.61347, -73.987651 40.6148, -73.986487 40.615918))"
609,1500000US360470256002,360470256002,"Block Group 2, Census Tract 256, Kings County, New York",568,85,85,48,26,18,42,17,33,26,31,55,49,18,27,8,0,"POLYGON ((-73.988688 40.617249, -73.988066 40.617852, -73.98586 40.616522, -73.98366799999999 40.615185, -73.98428699999999 40.614588, -73.986487 40.615918, -73.987651 40.6148, -73.989851 40.61613, -73.988688 40.617249))"
610,1500000US360470257001,360470257001,"Block Group 1, Census Tract 257, Kings County, New York",113,18,5,14,0,6,18,13,0,0,17,0,16,6,0,0,0,"POLYGON ((-73.949788 40.69831, -73.94695899999999 40.69864099999999, -73.946797 40.697903, -73.94663799999999 40.69718, -73.946366 40.695704, -73.949207 40.695378, -73.9495 40.696847, -73.949647 40.697583, -73.949788 40.69831))"
611,1500000US360470257002,360470257002,"Block Group 2, Census Tract 257, Kings County, New York",276,44,21,20,0,17,52,28,17,22,8,9,19,0,0,9,10,"POLYGON ((-73.94695899999999 40.69864099999999, -73.944096 40.698973, -73.943949 40.698222, -73.946797 40.697903, -73.94695899999999 40.69864099999999))"
612,1500000US360470257003,360470257003,"Block Group 3, Census Tract 257, Kings County, New York",198,36,12,24,21,16,0,8,0,0,18,29,0,9,12,0,13,"POLYGON ((-73.950091 40.699791, -73.94712799999999 40.700123, -73.944388 40.700425, -73.944096 40.698973, -73.94695899999999 40.69864099999999, -73.949788 40.69831, -73.950091 40.699791))"
613,1500000US360470257004,360470257004,"Block Group 4, Census Tract 257, Kings County, New York",34,6,5,0,0,0,0,0,0,0,0,0,10,13,0,0,0,
614,1500000US360470258001,360470258001,"Block Group 1, Census Tract 258, Kings County, New York",515,94,42,38,10,28,36,35,21,19,65,29,29,31,13,12,13,"POLYGON ((-73.98545 40.61347, -73.983222 40.612122, -73.983351 40.611992, -73.984162 40.611218, -73.98496299999999 40.610448, -73.987195 40.611792, -73.98545 40.61347))"
